SessionID,Date,ItemId,Event
418403,20140401103042.456,214705119,1
1384,20140401103042.470,214714586,1
11763,20140401103042.474,214821026,1
326908,20140401103042.543,214716977,1
315377,20140401103043.687,214716973,3
396613,20140401103044.345,214820400,3
216457,20140401103044.505,214554358,1
424046,20140401103044.687,214510044,1
317712,20140401103045.033,214569219,1
412589,20140401103046.674,214639740,1
37804,20140401103046.794,214828897,1
167301,20140401103046.837,214587450,1
214896,20140401103046.843,214819550,1
369143,20140401103047.151,214691456,1
159247,20140401103047.406,214716973,1
144288,20140401103047.474,214709638,1
276501,20140401103047.527,214717005,1
196009,20140401103047.541,214681670,1
107638,20140401103047.720,214629862,1
180028,20140401103047.947,214832557,1
370258,20140401103048.120,214551890,1
40277,20140401103048.504,214691527,1
89802,20140401103048.505,214712291,1
276501,20140401103048.788,214717005,1
177628,20140401103049.296,214821028,1
340298,20140401103049.583,214602605,1
121512,20140401103049.745,214838835,1
216417,20140401103049.926,214819520,1
397274,20140401103050.071,214561475,1
66341,20140401103050.437,214569714,1
276923,20140401103050.959,214839697,1
160466,20140401103051.052,214827030,1
181724,20140401103051.262,214674752,1
261772,20140401103051.350,214718120,1
214254,20140401103051.436,214536307,1
11467,20140401103051.568,214820812,1
223546,20140401103051.578,214819552,1
440713,20140401103051.606,214537760,1
184087,20140401103051.863,214601233,1
298869,20140401103052.297,214820182,1
358638,20140401103052.487,214583981,1
11467,20140401103052.759,214820812,1
167021,20140401103053.020,214819734,1
157018,20140401103053.039,214821028,1
394372,20140401103053.248,214819374,1
455978,20140401103053.336,214829810,1
50839,20140401103053.432,214821015,1
255953,20140401103053.706,214574917,1
258482,20140401103054.319,214843451,1
8827,20140401103054.387,214744779,1
390109,20140401103055.011,214510783,1
309162,20140401103055.422,214819547,1
301441,20140401103055.682,214716984,1
367127,20140401103055.746,214717003,1
6307,20140401103056.026,214839313,1
210859,20140401103056.116,214587560,1
255953,20140401103056.570,214574917,1
135909,20140401103057.008,214838100,1
66063,20140401103057.569,214716982,1
94909,20140401103057.899,214841060,1
400263,20140401103058.228,214676535,1
340298,20140401103058.432,214602605,1
249782,20140401103058.674,214717003,1
320633,20140401103059.724,214601197,1
216417,20140401103059.934,214819520,1
454943,20140401103100.195,214677735,1
149896,20140401103100.752,214821279,1
255879,20140401103100.908,214819468,1
170549,20140401103101.729,214545926,1
161066,20140401103102.714,214554675,1
361559,20140401103103.180,214821013,1
121451,20140401103103.435,214685754,1
190781,20140401103103.454,214821386,1
306589,20140401103103.523,214821024,1
300451,20140401103103.529,214510820,1
316093,20140401103103.995,214717007,1
15867,20140401103104.058,214820227,1
136384,20140401103104.319,214582511,1
89534,20140401103104.890,214684108,1
346032,20140401103105.611,214716986,1
134601,20140401103105.694,214826803,1
56242,20140401103106.023,214700876,1
80178,20140401103106.156,214743495,1
346994,20140401103106.194,214835775,1
298869,20140401103106.316,214709685,1
151071,20140401103106.794,214716986,1
240107,20140401103106.846,214821017,1
102928,20140401103108.068,214828867,1
397274,20140401103108.391,214561485,1
104219,20140401103108.498,214509084,1
339963,20140401103108.630,214670145,1
424723,20140401103108.645,214821275,1
470473,20140401103109.165,214748300,1
51012,20140401103109.935,214748336,1
470692,20140401103110.634,214839373,1
349154,20140401103110.677,214716926,1
298869,20140401103110.855,214829737,1
349154,20140401103110.927,214717005,1
482273,20140401103111.490,214843410,1
130442,20140401103111.906,214545200,1
37804,20140401103111.921,214543592,1
216417,20140401103112.299,214819640,1
351541,20140401103112.365,214602557,1
395457,20140401103112.674,214579875,1
482002,20140401103112.913,214819406,1
394372,20140401103113.251,214564380,1
51178,20140401103114.037,214829810,1
298869,20140401103114.291,214705757,1
137656,20140401103114.453,214844083,1
243492,20140401103115.137,214839313,1
340298,20140401103115.147,214552685,1
16493,20140401103115.355,214577732,1
258482,20140401103115.405,214843479,1
12528,20140401103116.143,214716930,1
177628,20140401103116.485,214577732,1
181226,20140401103116.622,214567410,1
217141,20140401103116.623,214821392,1
207998,20140401103116.978,214835576,1
479702,20140401103117.130,214718203,1
161066,20140401103117.205,214568124,1
261772,20140401103117.261,214694636,1
91986,20140401103117.605,214748300,1
315721,20140401103118.046,214836118,1
76279,20140401103118.077,214651616,1
479702,20140401103118.355,214718203,1
51012,20140401103118.689,214748336,1
140618,20140401103119.279,214821279,1
24677,20140401103119.318,214701095,1
12147,20140401103119.341,214587384,1
280861,20140401103119.567,214821296,1
437323,20140401103119.610,214832730,1
438061,20140401103119.940,214819721,1
411776,20140401103120.117,214820387,1
260382,20140401103120.468,214539853,1
396247,20140401103121.059,214843907,1
11599,20140401103121.153,214664047,1
129978,20140401103121.394,214711785,1
372007,20140401103121.918,214832655,1
390308,20140401103121.966,214821279,1
134601,20140401103122.396,214535621,1
332854,20140401103122.681,214587167,1
424046,20140401103123.058,214582387,1
240571,20140401103123.167,214601197,1
201312,20140401103123.826,214820842,1
191689,20140401103124.221,214842294,1
200611,20140401103124.233,214838390,1
140438,20140401103124.546,214537535,1
14057,20140401103124.579,214594678,1
279559,20140401103124.655,214706147,3
214039,20140401103124.656,214588811,1
216457,20140401103124.773,214716928,1
346032,20140401103124.882,214716986,1
326908,20140401103125.006,214716977,1
24677,20140401103125.133,214832432,1
130442,20140401103125.682,214545202,1
429874,20140401103125.791,214717095,1
214039,20140401103126.167,214588811,1
401001,20140401103126.379,214820812,1
304476,20140401103126.830,214512425,1
346994,20140401103127.034,214840599,1
216417,20140401103127.073,214819640,1
283552,20140401103127.279,214716932,1
365144,20140401103127.299,214820261,1
383376,20140401103127.316,214705078,1
452333,20140401103127.324,214832535,1
370258,20140401103127.425,214568090,1
50839,20140401103127.509,214826955,1
76279,20140401103128.488,214677581,1
20024,20140401103128.532,214717003,1
337998,20140401103128.720,214716982,1
89534,20140401103129.014,214643949,1
46049,20140401103129.044,214718216,1
383376,20140401103129.071,214705078,1
440541,20140401103129.287,214537074,1
351541,20140401103129.331,214602547,1
170652,20140401103129.836,214819552,1
94909,20140401103130.141,214838100,1
463499,20140401103130.151,214539845,1
8827,20140401103130.274,214744779,1
51816,20140401103130.685,214840483,1
126417,20140401103131.172,214819749,1
390139,20140401103131.350,214717003,1
142301,20140401103131.449,214709634,1
207998,20140401103131.487,214835578,1
358638,20140401103131.523,214583979,1
328252,20140401103131.654,214819562,1
149896,20140401103131.806,214821279,1
189448,20140401103132.108,214830157,1
28247,20140401103132.637,214551883,1
477734,20140401103133.330,214577732,1
328489,20140401103133.714,214717860,1
216457,20140401103133.846,214717003,1
317712,20140401103134.015,214569210,1
340298,20140401103134.150,214552678,1
397274,20140401103134.248,214583190,1
351541,20140401103135.046,214602542,1
221994,20140401103136.414,214717007,1
210591,20140401103136.502,214712235,1
121451,20140401103137.341,214642372,1
16493,20140401103137.446,214554510,1
374437,20140401103137.494,214832657,1
108142,20140401103137.564,214826816,1
149896,20140401103137.647,214821279,1
12237,20140401103137.919,214819755,1
80178,20140401103138.212,214743495,1
470473,20140401103138.213,214748295,1
170652,20140401103138.593,214587384,1
338202,20140401103138.728,214820237,1
210859,20140401103138.874,214835940,1
320633,20140401103138.882,214601197,1
252234,20140401103139.364,214663055,1
438061,20140401103139.416,214819378,1
487104,20140401103139.506,214600837,1
240571,20140401103139.810,214658117,1
455978,20140401103140.302,214601218,1
292934,20140401103140.391,214838503,1
384572,20140401103140.789,214708372,1
319179,20140401103141.287,214716965,1
330244,20140401103141.662,214748300,1
436477,20140401103141.820,214826835,1
394372,20140401103143.489,214556025,1
86094,20140401103143.946,214832559,1
104679,20140401103144.173,214589769,1
66341,20140401103144.228,214718306,1
183413,20140401103144.357,214716984,1
361129,20140401103144.593,214596502,1
110779,20140401103144.739,214687685,1
108142,20140401103145.300,214826608,1
216457,20140401103145.389,214716928,1
338202,20140401103145.521,214829737,1
361559,20140401103145.966,214828867,1
330884,20140401103145.987,214819552,1
110779,20140401103146.332,214687685,1
163699,20140401103146.334,214835773,1
427061,20140401103146.390,214561502,1
11763,20140401103146.467,214706432,1
86094,20140401103147.224,214832559,1
325603,20140401103147.437,214716930,1
219413,20140401103147.665,214716982,1
43348,20140401103148.066,214708367,1
412589,20140401103148.139,214837078,1
351541,20140401103148.312,214602549,1
15867,20140401103148.488,214553743,1
451684,20140401103148.559,214826627,1
285931,20140401103148.901,214638480,1
51012,20140401103149.160,214748336,1
325603,20140401103149.358,214716930,1
357842,20140401103149.383,214829737,1
216457,20140401103149.894,214554358,1
401001,20140401103150.439,214820812,1
377371,20140401103150.819,214550548,1
300451,20140401103150.842,214537434,1
369952,20140401103151.101,214819760,1
276501,20140401103151.263,214717005,1
11599,20140401103151.439,214702507,1
280303,20140401103151.858,214832559,1
276501,20140401103152.073,214717005,1
440713,20140401103152.114,214537760,1
358638,20140401103152.218,214586795,1
301287,20140401103152.346,214819719,1
357842,20140401103152.438,214829737,1
189448,20140401103152.973,214830157,1
133332,20140401103153.095,214716984,1
484222,20140401103153.226,214835940,1
189448,20140401103153.805,214830157,1
240571,20140401103153.944,214601197,1
337998,20140401103154.002,214716982,1
255879,20140401103154.471,214716973,1
427061,20140401103154.513,214706432,1
241774,20140401103154.563,214706102,1
190781,20140401103154.974,214820814,1
291107,20140401103154.991,214545879,1
130442,20140401103155.390,214677459,1
301287,20140401103155.672,214819719,1
210859,20140401103156.079,214587560,1
355738,20140401103156.197,214821024,1
28247,20140401103157.379,214551907,1
8827,20140401103157.669,214819599,1
11763,20140401103157.742,214821026,1
104219,20140401103157.820,214509084,1
184087,20140401103157.920,214819719,1
279559,20140401103157.992,214706147,3
28797,20140401103158.221,214703801,1
24677,20140401103158.410,214828867,1
351541,20140401103158.427,214602540,1
108142,20140401103158.758,214826705,1
321236,20140401103158.851,214691557,1
276683,20140401103158.888,214553745,3
276683,20140401103158.923,214636775,3
411483,20140401103159.213,214672963,1
440713,20140401103159.236,214551570,1
189448,20140401103159.491,214830152,1
306589,20140401103200.081,214829282,1
355738,20140401103200.598,214718160,1
355926,20140401103200.625,214821277,1
237852,20140401103200.637,214668517,1
63511,20140401103201.589,214819577,1
216417,20140401103201.803,214645987,1
89056,20140401103201.814,214712289,1
258482,20140401103201.916,214843567,1
191689,20140401103202.113,214509035,1
261772,20140401103202.884,214694535,1
343834,20140401103202.967,214583190,1
46049,20140401103203.435,214532072,1
394372,20140401103203.633,214564380,1
340342,20140401103204.017,214702725,1
415722,20140401103204.069,214819385,1
396247,20140401103204.414,214843910,1
183872,20140401103204.798,214826715,1
355738,20140401103205.171,214821020,1
172101,20140401103205.298,214691390,1
80178,20140401103206.773,214712130,1
236984,20140401103207.012,214645378,1
306589,20140401103207.017,214819547,1
314293,20140401103207.351,214821380,1
365491,20140401103207.366,214821026,1
60903,20140401103207.765,214717005,1
280303,20140401103208.024,214717888,1
368111,20140401103208.191,214826953,1
91986,20140401103208.747,214676019,1
20024,20140401103208.750,214554358,1
350087,20140401103209.003,214821020,1
365144,20140401103209.087,214840599,1
220478,20140401103209.776,214596062,1
358638,20140401103209.947,214586795,1
466501,20140401103210.005,214821017,1
325364,20140401103210.956,214833800,1
458486,20140401103211.011,214563242,1
54709,20140401103211.107,214658867,1
276501,20140401103211.320,214717005,1
276923,20140401103211.558,214587682,1
355738,20140401103211.701,214819547,1
152314,20140401103212.014,214701350,1
33776,20140401103212.043,214826700,3
33776,20140401103212.070,214826801,3
33776,20140401103212.103,214821292,3
162058,20140401103212.138,214753507,1
306008,20140401103212.198,214832653,1
12528,20140401103212.345,214717003,1
184087,20140401103212.457,214820233,1
237292,20140401103212.505,214746401,1
237292,20140401103212.506,214746399,1
306589,20140401103213.336,214821020,1
338123,20140401103213.472,214820182,1
245634,20140401103213.525,214841060,1
217141,20140401103213.872,214821397,1
298677,20140401103214.236,214826810,1
477734,20140401103214.244,214587384,1
43348,20140401103214.482,214708367,1
355738,20140401103214.566,214829282,1
216417,20140401103215.040,214536185,1
355926,20140401103215.573,214821277,1
169492,20140401103216.402,214512431,1
355926,20140401103216.593,214821277,1
292802,20140401103217.362,214629877,1
183872,20140401103217.842,214826627,1
138137,20140401103217.978,214705757,1
403881,20140401103218.026,214706460,1
135909,20140401103218.360,214602260,1
215229,20140401103218.370,214587013,1
411483,20140401103218.489,214717310,1
470692,20140401103218.496,214684513,1
102928,20140401103218.859,214832559,1
153424,20140401103218.908,214821367,1
216457,20140401103219.268,214554358,1
291514,20140401103219.415,214844105,1
346994,20140401103219.459,214835775,1
23398,20140401103219.588,214509073,1
355738,20140401103219.594,214832557,1
357842,20140401103219.722,214703790,1
392963,20140401103219.821,214582387,1
66063,20140401103219.832,214716973,1
255953,20140401103219.888,214820387,1
15867,20140401103220.288,214535677,1
355738,20140401103221.238,214819552,1
328252,20140401103221.319,214718379,1
189448,20140401103221.447,214830152,1
35414,20140401103221.528,214840412,1
338123,20140401103221.699,214820237,1
224334,20140401103221.781,214832559,3
224334,20140401103221.783,214718220,3
224334,20140401103221.811,214717005,3
469982,20140401103221.990,214819378,1
187441,20140401103222.078,214819775,1
189448,20140401103222.683,214830152,1
300451,20140401103222.686,214537436,1
276501,20140401103223.272,214717005,1
335797,20140401103223.498,214829282,1
346367,20140401103223.702,214644866,1
274132,20140401103224.161,214555168,1
421304,20140401103224.328,214546106,1
36157,20140401103224.411,214827035,1
377371,20140401103224.462,214540922,1
96563,20140401103224.542,214601197,3
418488,20140401103225.115,214717007,1
23723,20140401103225.235,214716973,1
113137,20140401103225.588,214826606,1
25073,20140401103225.646,214555884,1
44804,20140401103225.918,214551909,1
400263,20140401103225.974,214676580,1
276501,20140401103225.993,214717005,1
126417,20140401103226.287,214541355,1
358638,20140401103226.649,214586795,1
136384,20140401103226.889,214582485,1
57287,20140401103226.893,214718124,1
130442,20140401103226.928,214545200,1
200611,20140401103228.331,214838387,1
167021,20140401103228.391,214748336,1
200488,20140401103228.421,214509000,1
281162,20140401103228.775,214696897,1
280303,20140401103228.944,214587384,1
43348,20140401103229.094,214708367,1
403881,20140401103229.253,214706432,1
237292,20140401103229.254,214569238,1
443618,20140401103229.962,214709634,1
66341,20140401103230.252,214700799,1
137469,20140401103230.352,214821367,1
368111,20140401103230.476,214819535,1
255953,20140401103230.966,214820387,1
317712,20140401103231.360,214836410,1
338123,20140401103231.765,214829737,1
214254,20140401103231.845,214646169,1
150956,20140401103231.949,214717003,1
355926,20140401103231.958,214553745,1
291514,20140401103232.348,214835582,1
48237,20140401103232.416,214640893,1
365491,20140401103232.771,214821026,1
121512,20140401103232.905,214838837,1
180028,20140401103232.985,214509013,1
189448,20140401103233.022,214830148,1
355926,20140401103233.151,214553745,1
201018,20140401103233.225,214587915,1
351541,20140401103233.389,214602502,1
80178,20140401103233.442,214819721,1
51816,20140401103233.597,214840483,1
291514,20140401103233.896,214820261,1
424141,20140401103234.066,214572264,1
303776,20140401103234.251,214826900,1
38694,20140401103235.278,214684093,1
255879,20140401103235.467,214716930,1
113934,20140401103235.472,214836296,1
151071,20140401103235.640,214716984,1
12147,20140401103235.644,214587384,1
220478,20140401103235.892,214596062,1
380216,20140401103235.964,214680515,1
390023,20140401103236.328,214819640,1
51012,20140401103236.361,214819721,1
356662,20140401103236.774,214546102,1
358713,20140401103236.837,214820237,1
435416,20140401103236.866,214629197,1
343834,20140401103236.997,214596647,1
160651,20140401103237.055,214832713,1
346994,20140401103237.114,214835773,1
370258,20140401103237.728,214551890,1
258482,20140401103239.078,214843447,1
451189,20140401103239.086,214748336,1
337998,20140401103239.396,214716977,1
350087,20140401103239.656,214819552,1
241774,20140401103239.711,214706102,1
368111,20140401103240.464,214690847,1
477734,20140401103240.544,214699888,1
437323,20140401103240.633,214832728,1
199118,20140401103241.130,214539287,1
129051,20140401103241.301,214840899,1
335797,20140401103241.524,214829282,1
63511,20140401103241.764,214821397,1
330884,20140401103242.285,214821024,1
454591,20140401103242.676,214644887,1
172101,20140401103242.942,214691426,1
372401,20140401103243.312,214819719,1
351541,20140401103243.657,214602500,1
24677,20140401103243.744,214718203,1
454591,20140401103243.952,214644887,1
425334,20140401103244.617,214821290,1
168738,20140401103245.107,214819552,1
418562,20140401103245.685,214601233,1
258482,20140401103245.711,214843447,1
303776,20140401103246.313,214826900,1
187441,20140401103247.238,214839311,1
457017,20140401103247.510,214821026,1
430148,20140401103247.889,214680703,1
102928,20140401103247.924,214821024,1
470692,20140401103248.044,214839371,1
133356,20140401103248.063,214696826,1
95182,20140401103248.078,214819550,1
427604,20140401103248.269,214821277,1
76068,20140401103248.890,214680369,1
160651,20140401103248.892,214832713,1
207998,20140401103248.964,214835576,1
311544,20140401103249.198,214632971,1
370686,20140401103249.202,214835120,1
216417,20140401103249.790,214553587,1
276501,20140401103249.811,214717005,1
443618,20140401103250.032,214709634,1
351541,20140401103250.615,214602504,1
484222,20140401103250.953,214835940,1
276501,20140401103251.164,214717005,1
431676,20140401103251.302,214537967,1
281162,20140401103251.701,214579839,1
216457,20140401103251.891,214716928,1
245116,20140401103252.248,214509013,1
326164,20140401103252.270,214832552,1
126417,20140401103252.732,214827030,1
79872,20140401103252.887,214667912,1
20024,20140401103253.462,214717003,1
160651,20140401103253.494,214832713,1
11763,20140401103254.625,214821030,1
451971,20140401103254.680,214587915,1
185698,20140401103256.128,214546102,1
230183,20140401103256.534,214821397,1
130442,20140401103256.654,214677493,1
114391,20140401103256.683,214716984,1
357842,20140401103256.910,214709634,1
314534,20140401103257.196,214744779,1
189448,20140401103257.367,214830148,1
93866,20140401103257.524,214836407,1
200611,20140401103257.642,214838385,1
369203,20140401103257.898,214819468,1
291514,20140401103258.116,214587611,1
80178,20140401103258.358,214743369,1
292578,20140401103258.517,214613925,1
189448,20140401103258.550,214830148,1
417698,20140401103258.559,214601462,1
230183,20140401103258.604,214821397,1
419309,20140401103259.112,214717860,1
216457,20140401103259.407,214716982,1
390127,20140401103259.884,214748300,1
465203,20140401103300.138,214821022,1
317712,20140401103300.179,214539540,1
483996,20140401103300.399,214716935,1
424723,20140401103300.786,214821275,1
258189,20140401103300.883,214718160,1
414659,20140401103300.961,214717007,1
484222,20140401103300.994,214835912,1
466501,20140401103301.042,214821022,1
161328,20140401103301.055,214553606,1
380907,20140401103301.322,214717007,1
12147,20140401103301.471,214587384,1
274132,20140401103301.632,214717007,1
220478,20140401103302.053,214595859,1
76068,20140401103302.189,214600989,1
277782,20140401103303.219,214508852,1
237292,20140401103303.388,214579875,1
271382,20140401103303.400,214820261,1
189448,20140401103304.190,214830144,1
454943,20140401103304.290,214683677,1
190781,20140401103304.513,214567404,1
199602,20140401103304.811,214820938,1
202726,20140401103305.097,214829737,1
343834,20140401103305.445,214828867,1
11599,20140401103305.772,214710763,1
129712,20140401103305.826,214532070,1
153424,20140401103306.704,214821367,1
451684,20140401103306.705,214826627,1
476734,20140401103306.975,214716975,1
236984,20140401103307.185,214702770,1
48382,20140401103307.334,214546719,1
54754,20140401103307.751,214716937,1
345304,20140401103308.066,214821277,1
346367,20140401103308.137,214644857,1
303776,20140401103308.164,214826799,1
12528,20140401103308.249,214716982,1
314534,20140401103308.298,214820812,1
204989,20140401103308.510,214602279,1
430148,20140401103308.631,214680703,1
291514,20140401103308.688,214587519,1
300451,20140401103308.745,214717312,1
357842,20140401103308.817,214709634,1
394372,20140401103309.025,214556030,1
445188,20140401103310.390,214709685,1
138137,20140401103310.547,214820225,1
153424,20140401103311.185,214821367,1
214254,20140401103311.246,214646171,1
328677,20140401103311.306,214832559,1
51159,20140401103312.232,214557701,1
412589,20140401103312.692,214629375,1
346619,20140401103313.192,214717007,1
16493,20140401103313.278,214554510,1
269598,20140401103313.798,214717247,1
76068,20140401103313.961,214712237,1
372401,20140401103314.089,214826816,1
172101,20140401103314.118,214691426,1
424046,20140401103314.883,214702725,1
335797,20140401103315.903,214829282,1
19707,20140401103316.488,214663937,1
237292,20140401103316.632,214568111,1
240571,20140401103316.665,214601197,1
372489,20140401103316.990,214684093,1
36157,20140401103317.176,214556906,1
355926,20140401103317.222,214553745,1
444441,20140401103318.542,214833802,1
372007,20140401103318.551,214832655,1
436477,20140401103318.878,214630042,1
113137,20140401103318.904,214826606,1
470473,20140401103320.069,214748300,1
177628,20140401103320.473,214554510,1
465203,20140401103320.589,214587384,1
411483,20140401103320.812,214702809,1
151071,20140401103320.931,214716973,1
490088,20140401103321.091,214710062,1
328677,20140401103321.156,214718220,1
1334,20140401103321.306,214659013,1
432141,20140401103321.718,214826953,1
74204,20140401103321.783,214717007,1
54709,20140401103322.203,214820814,1
315721,20140401103322.801,214836227,1
1384,20140401103322.995,214819740,1
43348,20140401103323.001,214708370,1
3612,20140401103323.227,214684093,1
337998,20140401103323.428,214716971,1
451971,20140401103323.750,214700610,1
470692,20140401103323.770,214820261,1
200611,20140401103323.871,214843646,1
451684,20140401103323.943,214826627,1
240571,20140401103324.018,214601197,1
380216,20140401103324.259,214753655,1
276528,20140401103324.345,214835400,1
48382,20140401103324.430,214560354,1
357842,20140401103324.561,214820240,1
370686,20140401103324.679,214835713,1
216457,20140401103325.026,214716928,1
361129,20140401103325.706,214596326,1
418562,20140401103325.859,214601233,1
130442,20140401103325.907,214677452,1
302648,20140401103326.143,214820233,1
189448,20140401103326.399,214830144,1
72343,20140401103326.778,214716930,1
237292,20140401103327.209,214568124,1
169492,20140401103327.308,214639305,1
138137,20140401103327.533,214705757,1
457017,20140401103327.846,214821028,1
258818,20140401103327.865,214691366,1
469982,20140401103328.209,214819385,1
189448,20140401103328.538,214830144,1
12147,20140401103328.653,214826799,1
24677,20140401103328.653,214639239,1
216457,20140401103328.693,214716984,1
484222,20140401103329.019,214835940,1
201042,20140401103329.176,214670145,1
79872,20140401103329.690,214748336,1
400738,20140401103329.854,214552196,1
135909,20140401103330.060,214587952,1
415722,20140401103330.176,214819719,1
114391,20140401103330.282,214832655,1
368111,20140401103330.319,214690847,1
17519,20140401103331.425,214783346,1
48237,20140401103331.558,214646822,1
453532,20140401103331.664,214819427,1
36157,20140401103331.808,214827035,1
104219,20140401103332.307,214509084,1
130442,20140401103332.548,214677493,1
302648,20140401103332.692,214820233,1
41153,20140401103333.671,214585644,1
467353,20140401103333.735,214572264,1
447321,20140401103334.464,214537455,1
458486,20140401103334.492,214674390,1
102928,20140401103334.611,214718160,1
240107,20140401103334.820,214839373,1
275907,20140401103334.979,214696897,1
242564,20140401103335.263,214558331,3
216417,20140401103335.674,214819640,1
250846,20140401103335.700,214569260,1
429497,20140401103336.020,214683339,1
396247,20140401103336.335,214832657,1
258189,20140401103336.350,214832557,1
394372,20140401103336.372,214549346,1
261772,20140401103336.641,214561991,1
28804,20140401103336.811,214580287,1
68667,20140401103337.119,214691557,1
414659,20140401103337.272,214717005,1
60903,20140401103337.370,214832653,1
7914,20140401103337.410,214696271,1
358713,20140401103337.575,214820225,1
200488,20140401103337.828,214601049,1
220478,20140401103338.049,214596065,1
44804,20140401103338.160,214551909,1
51708,20140401103338.981,214509750,1
432141,20140401103339.869,214819719,1
121512,20140401103340.475,214838835,1
91986,20140401103340.631,214687685,1
19088,20140401103340.811,214819387,1
332854,20140401103341.235,214587557,1
281359,20140401103341.441,214821030,1
271382,20140401103341.627,214820233,1
56242,20140401103342.027,214700876,1
1384,20140401103342.045,214819472,1
356662,20140401103342.344,214601462,1
295367,20140401103342.453,214826702,1
216457,20140401103343.099,214716928,1
74873,20140401103343.125,214820345,1
88922,20140401103343.178,214716935,1
487104,20140401103343.327,214600837,1
172676,20140401103343.405,214827020,1
269598,20140401103343.657,214820345,1
346032,20140401103343.841,214716986,3
72926,20140401103344.129,214683862,1
243492,20140401103344.529,214839313,3
340342,20140401103344.733,214836722,1
96356,20140401103345.081,214644887,1
183413,20140401103345.208,214839178,1
456463,20140401103345.344,214553745,1
482584,20140401103345.551,214840412,1
283552,20140401103345.551,214716932,3
351541,20140401103345.592,214836742,1
51816,20140401103346.991,214840483,1
95182,20140401103347.053,214832557,1
411029,20140401103347.467,214691366,1
298869,20140401103347.522,214829737,1
12147,20140401103347.722,214826799,1
470473,20140401103347.903,214748295,1
418562,20140401103348.047,214748336,1
390496,20140401103348.077,214820197,1
216457,20140401103348.264,214554358,1
199118,20140401103348.375,214539416,1
425334,20140401103348.399,214836407,1
416618,20140401103348.521,214712120,1
202726,20140401103348.983,214709685,1
288363,20140401103349.316,214551371,1
431676,20140401103349.393,214537967,1
445188,20140401103349.414,214829737,1
292802,20140401103349.777,214629851,1
77006,20140401103350.012,214819721,1
123399,20140401103350.034,214535621,1
258818,20140401103350.488,214691683,1
72343,20140401103350.993,214716932,1
227079,20140401103351.264,214826816,1
29458,20140401103351.933,214509084,1
337998,20140401103352.026,214716971,1
438061,20140401103352.252,214819599,1
298873,20140401103352.313,214684513,1
477734,20140401103352.794,214838372,1
17519,20140401103353.147,214687685,1
204989,20140401103353.573,214836819,1
402738,20140401103354.621,214832653,1
189448,20140401103355.361,214830142,1
31024,20140401103355.437,214821373,1
301441,20140401103355.465,214716945,1
482273,20140401103355.825,214843410,1
328677,20140401103355.964,214587384,1
27998,20140401103356.121,214668279,1
195819,20140401103357.377,214694372,1
454591,20140401103357.422,214587900,1
355926,20140401103357.481,214821277,1
189448,20140401103357.646,214830142,1
48382,20140401103357.687,214546719,1
349154,20140401103358.124,214819378,1
189448,20140401103358.694,214830142,1
260738,20140401103358.803,214820938,1
417698,20140401103358.823,214746386,1
454591,20140401103358.836,214587900,1
215229,20140401103359.365,214840762,1
102902,20140401103359.585,214826705,1
102928,20140401103359.822,214587384,1
411696,20140401103400.201,214819762,1
391908,20140401103400.451,214706432,1
201277,20140401103400.486,214517880,1
426599,20140401103400.782,214684513,1
216417,20140401103400.859,214819640,1
311544,20140401103401.027,214716928,1
108142,20140401103401.218,214826705,1
61777,20140401103401.481,214640094,1
80178,20140401103402.358,214718385,1
250846,20140401103402.540,214581699,1
314293,20140401103403.004,214821275,1
161292,20140401103403.134,214839643,1
51012,20140401103403.455,214743495,1
195723,20140401103403.954,214819721,1
136384,20140401103404.018,214510781,1
425142,20140401103404.158,214840483,1
133356,20140401103404.163,214696824,1
271382,20140401103404.255,214820233,1
130698,20140401103404.380,214718203,1
214031,20140401103404.649,214828867,1
185617,20140401103404.920,214643897,1
126383,20140401103404.955,214717860,1
115691,20140401103404.972,214832653,1
113934,20140401103405.257,214573352,1
189448,20140401103405.397,214830140,1
214031,20140401103405.620,214828867,1
252051,20140401103405.880,214509000,1
351541,20140401103405.908,214836735,1
390023,20140401103406.000,214832559,1
325364,20140401103406.077,214833800,1
372007,20140401103406.118,214832655,1
424046,20140401103406.347,214717318,1
424141,20140401103406.564,214820942,1
177628,20140401103406.831,214577732,1
322832,20140401103407.684,214706216,1
80058,20140401103407.788,214820842,1
325779,20140401103408.259,214717007,1
457347,20140401103410.310,214600989,1
94909,20140401103410.361,214587915,1
135909,20140401103411.767,214602260,1
314534,20140401103412.108,214783357,1
31487,20140401103412.304,214587560,1
351541,20140401103412.569,214836737,1
137351,20140401103413.049,214826897,1
97469,20140401103413.361,214787175,1
424141,20140401103413.609,214572264,1
195576,20140401103413.850,214709634,1
35414,20140401103413.879,214587013,1
425142,20140401103414.208,214840483,1
150956,20140401103414.476,214717003,1
96356,20140401103414.677,214837271,1
391533,20140401103415.040,214717048,1
425737,20140401103415.196,214705757,1
83682,20140401103415.329,214821028,1
470473,20140401103415.488,214748295,1
12237,20140401103415.552,214717402,1
291107,20140401103415.825,214571904,1
296657,20140401103415.880,214821026,1
466457,20140401103416.014,214716935,1
331364,20140401103416.629,214820225,1
311193,20140401103416.633,214710960,1
11763,20140401103416.788,214821028,1
130076,20140401103417.247,214540070,1
98634,20140401103417.351,214587167,1
306232,20140401103417.386,214677716,1
51159,20140401103417.470,214832552,1
331364,20140401103417.506,214709634,1
227079,20140401103417.533,214820441,1
301441,20140401103417.790,214716988,1
